1494650852.2976613,$GPRMC,044649.00,A,3110.69635,N,12123.81440,E,0.300,,130517,,,A*7F

1494650853.29673338,$GPRMC,044650.00,A,3110.69573,N,12123.81441,E,0.113,,130517,,,A*77

1494650854.29747677,$GPRMC,044651.00,A,3110.69570,N,12123.81428,E,0.075,,130517,,,A*7B

1494650855.30123234,$GPRMC,044652.00,A,3110.69524,N,12123.81431,E,0.124,,130517,,,A*74

1494650856.29984236,$GPRMC,044653.00,A,3110.69492,N,12123.81438,E,0.117,,130517,,,A*70

1494650857.29811883,$GPRMC,044654.00,A,3110.69462,N,12123.81448,E,0.021,,130517,,,A*7B

1494650858.29663777,$GPRMC,044655.00,A,3110.69427,N,12123.81460,E,0.125,,130517,,,A*74

1494650859.297544,$GPRMC,044656.00,A,3110.69419,N,12123.81450,E,0.037,,130517,,,A*7B

1494650860.29720569,$GPRMC,044657.00,A,3110.69414,N,12123.81439,E,0.040,,130517,,,A*78

1494650861.29929233,$GPRMC,044658.00,A,3110.69470,N,12123.81389,E,0.156,,130517,,,A*7F

1494650862.29692411,$GPRMC,044659.00,A,3110.69512,N,12123.81335,E,0.082,,130517,,,A*74

1494650863.29710174,$GPRMC,044700.00,A,3110.69534,N,12123.81303,E,0.013,,130517,,,A*70

1494650864.2967062,$GPRMC,044701.00,A,3110.69525,N,12123.81276,E,0.079,,130517,,,A*7E

1494650865.29756355,$GPRMC,044702.00,A,3110.69536,N,12123.81266,E,0.038,,130517,,,A*7B

1494650866.30438185,$GPRMC,044703.00,A,3110.69561,N,12123.81259,E,0.029,,130517,,,A*74

1494650867.30050445,$GPRMC,044704.00,A,3110.69581,N,12123.81252,E,0.283,,130517,,,A*74

1494650868.29790449,$GPRMC,044705.00,A,3110.69601,N,12123.81244,E,0.069,,130517,,,A*7F

1494650869.29624701,$GPRMC,044706.00,A,3110.69620,N,12123.81243,E,0.081,,130517,,,A*7E

1494650870.29604101,$GPRMC,044707.00,A,3110.69637,N,12123.81244,E,0.021,,130517,,,A*74

1494650871.29738069,$GPRMC,044708.00,A,3110.69656,N,12123.81243,E,0.066,,130517,,,A*78

1494650872.2960999,$GPRMC,044709.00,A,3110.69679,N,12123.81245,E,0.048,,130517,,,A*7E

1494650873.30039477,$GPRMC,044710.00,A,3110.69684,N,12123.81250,E,0.197,,130517,,,A*73

1494650874.29636312,$GPRMC,044711.00,A,3110.69683,N,12123.81260,E,0.153,,130517,,,A*7E

1494650875.29735303,$GPRMC,044712.00,A,3110.69686,N,12123.81270,E,0.039,,130517,,,A*74

1494650876.29561424,$GPRMC,044713.00,A,3110.69690,N,12123.81279,E,0.174,,130517,,,A*73

1494650877.29733014,$GPRMC,044714.00,A,3110.69698,N,12123.81288,E,0.273,,130517,,,A*76

1494650878.29453683,$GPRMC,044715.00,A,3110.69700,N,12123.81306,E,0.116,,130517,,,A*70

1494650879.29804277,$GPRMC,044716.00,A,3110.69713,N,12123.81306,E,0.003,,130517,,,A*74

1494650880.29687142,$GPRMC,044717.00,A,3110.69725,N,12123.81304,E,0.025,,130517,,,A*76

1494650881.29751396,$GPRMC,044718.00,A,3110.69736,N,12123.81309,E,0.139,,130517,,,A*7A

1494650882.29826307,$GPRMC,044719.00,A,3110.69753,N,12123.81309,E,0.010,,130517,,,A*72

1494650883.2969656,$GPRMC,044720.00,A,3110.69765,N,12123.81309,E,0.079,,130517,,,A*72

1494650884.29846859,$GPRMC,044721.00,A,3110.69813,N,12123.81287,E,0.008,,130517,,,A*7C

1494650885.29670334,$GPRMC,044722.00,A,3110.69848,N,12123.81287,E,0.072,,130517,,,A*7C

1494650886.29725933,$GPRMC,044723.00,A,3110.69894,N,12123.81267,E,0.039,,130517,,,A*7D

1494650887.29805255,$GPRMC,044724.00,A,3110.69987,N,12123.81250,E,0.062,,130517,,,A*73

1494650888.29724073,$GPRMC,044725.00,A,3110.70000,N,12123.81245,E,0.019,,130517,,,A*74

1494650889.29713845,$GPRMC,044726.00,A,3110.70013,N,12123.81232,E,0.064,,130517,,,A*7F

1494650890.30020118,$GPRMC,044727.00,A,3110.70040,N,12123.81220,E,0.155,,130517,,,A*78

1494650891.29568791,$GPRMC,044728.00,A,3110.70067,N,12123.81234,E,0.384,,130517,,,A*79

